id,name,full_name,type,created_at
1904,Rotaryclub Scherpenzeel-W,Rotaryclub Scherpenzeel-Woudenberg,G,2014-01-28
1905,IXQIK,IXQIK,N,2014-01-28
1906,Afghan Midwives Associati,Afghan Midwives Association (AMA),N,2014-01-28
1908,MicroSave Africa,MicroSave Africa,C,2014-01-28
1909,Ministry for Foreign Affa,Ministry for Foreign Affairs,G,2014-01-28
1910,Plan de DÃ©veloppement Int,Plan de DÃ©veloppement IntegrÃ© - PDI,N,2014-01-28
1911,AfroEuro Foundation,AfroEuro Foundation,N,2014-01-28
1912,Triple Jump Innovation Fu,Triple Jump Innovation Fund B.V.,N,2014-01-28
1913,KAYAN,KAYAN,N,2014-01-28
1914,The Rural Fund BV,The Rural Fund BV,C,2014-01-28
1915,AsociaciÃ³n Mujer Tejedora,AsociaciÃ³n Mujer Tejedora del Desarrollo AMUTED,N,2014-01-28
1916,Payment Planning Partner,Payment Planning Partner,N,2014-01-28
1917,FOROLAC FR,FOROLAC FR,N,2014-01-28
1918,Sphere India,Sphere India,N,2014-01-28
1919,SME Impact Fund BV,SME Impact Fund BV,C,2014-01-28
1920,ICJP,ICJP,N,2014-01-28
1921,Stichting The True Vine,Stichting The True Vine,N,2014-01-28
1922,Grameen Foundation,Grameen Foundation,N,2014-01-28
1923,Asmaa Society for Develop,Asmaa Society for Development,N,2014-01-28
1924,AFDOM,AFDOM,N,2014-01-28
1925,Adva Center,Adva Center,N,2014-01-28
1926,Belojosh Foundation,Belojosh Foundation,N,2014-01-28
1927,Rotary Club Apeldoorn,Rotary Club Apeldoorn,N,2014-01-28
1928,RSS-GAVI,RSS-GAVI,N,2014-01-28
1929,CONAPAC,CONAPAC,N,2014-01-28
1930,AsociaciÃ³n Sinergia No'j,AsociaciÃ³n Sinergia No'j,N,2014-01-28
1931,ASADHO,ASADHO,N,2014-01-28
1932,Association for Arab Yout,Association for Arab Youth - Baladna,N,2014-01-28
1933,Action d'Espoir Cordaid,Action d'Espoir Cordaid,N,2014-01-28
1936,WPP Stichting Women Peace,WPP Stichting Women Peacemakers Program,N,2014-01-28
1937,South Sudan Red Cross,South Sudan Red Cross,N,2014-01-28
1938,South Sudan Development A,South Sudan Development Agency (SSUDA),N,2014-01-28
1939,Stichting Human Security ,Stichting Human Security Collective,N,2014-01-28
1940,CISANET,CISANET,N,2014-01-28
1941,SADAKA REUT  Arab Jewish ,SADAKA REUT  Arab Jewish Youth Partnership,N,2014-01-28
1942,Progression Capital Afric,Progression Capital Africa,C,2014-01-28
1943,Stichting Ghaned for Heat,Stichting Ghaned for Heatlh,N,2014-01-28
1945,Caritas Manila,Caritas Manila,N,2014-01-28
1946,FOPAKO,FOPAKO,N,2014-01-28
1947,ODWaCE,ODWaCE,N,2014-01-28
1948,JRS MENA,JRS MENA,N,2014-01-28
1949,CooP-Africa,CooP-Africa,N,2014-01-28
1951,Stichting Flor Ayuda,Stichting Flor Ayuda,N,2014-01-28
1952,Asociacion Guatemalteca d,Asociacion Guatemalteca desarrollo Integral AGDI,N,2014-01-28
1954,Brothers of Good Works,Brothers of Good Works,N,2014-01-28
1955,OXUS RDC,OXUS RDC,C,2014-01-28
1956,The Sudd Institute,The Sudd Institute,K,2014-01-28
1957,UNYDA Upper Nile Youth De,UNYDA Upper Nile Youth Development Association,N,2014-01-28
1958,Stichting SOKPO,Stichting SOKPO,N,2014-01-28
1959,Groupe d'Acteurs de Micro,Groupe d'Acteurs de Microfinance du Kivu - GAMF,N,2014-01-28
1960,Guichet d'Economie Locale,Guichet d'Economie Locale du Sud Kivu - GEL,N,2014-01-28
1961,Caritas Syria,Caritas Syria,N,2014-01-28
1962,ENVIU B.V.,ENVIU B.V.,N,2014-01-28
1963,Youth on the Move,Youth on the Move,N,2014-01-28
1964,CNAC Conf. Nat. Assoc. de,CNAC Conf. Nat. Assoc. des Cafeiculteurs du Burund,N,2014-01-28
1965,Child Hope Restoration Mi,Child Hope Restoration Mission - CHORM,N,2014-01-28
1966,Organization of Human Wel,Organization of Human Welfare - OHW,N,2014-01-28
1967,Skills Training And Rehab,Skills Training And Rehabilitation Society STARS,N,2014-01-28
1968,Org. f. Sustainable Integ,Org. f. Sustainable Integrated Development - OSID,N,2014-01-28
1969,Twiga Ventures (U) Limite,Twiga Ventures (U) Limited,C,2014-01-28
1970,the Culture and Free Thou,the Culture and Free Thought Association CFTA,N,2014-01-28
1971,Euskal Fondoa,Euskal Fondoa,N,2014-01-28
1973,Association DUSHIREHAMWE,Association DUSHIREHAMWE,N,2014-01-28
1974,Stichting Favela Painting,Stichting Favela Painting,N,2014-01-28
1975,WWF Zambia,WWF Zambia,N,2014-02-03
1977,Dutch Foreign Affairs ICE,International Cultural Policy Unit of Dutch Ministry,G,2014-02-25
1978,ABHC,Archdiocese of Blantyre Health Commission ,N,2014-02-26
1979,Inowa Prima Consult,Inowa Prima Consult,N,2014-02-26
1980,Sarakasi Trust,Sarakasi Trust,N,2014-03-03
1981,Kuona Trust,Kuona Trust Centre for Visual Arts,N,2014-03-05
1982,Blue Planet Network,Blue Planet Network,N,2014-03-05
1983,Lifeline,International Lifeline Fund,N,2014-03-05
1984,Africa AHEAD,Africa Applied Health Education and Development,N,2014-03-05
1985,Stedenband Dordt-Bamenda,Stichting stedenband Dordrecht-Bamenda,N,2014-03-05
1986,IAP,Instituto de Arqueologia e PaleociÃªncias da Universidade Nova de Lisboa,K,2014-03-10
1988,MR&C,Maritime Research & Consultancy (MR&C),K,2014-03-10
1989,Texas A&M University,Texas A&M University,K,2014-03-10
1990,PAWA 254,PAWA 254 Arts and Culture Center,N,2014-03-12
1990,PAWA 254,PAWA 254 Arts and Culture Center,N,2014-03-12
1991,Dutch Embassy Suriname,Embassy of the Kingdom of the Netherlands in Paramaribo,G,2014-03-14
1991,Dutch Embassy Suriname,Embassy of the Kingdom of the Netherlands in Paramaribo,G,2014-03-14
1992,Kibii Foundation,Kibii Foundation,N,2014-03-14
1992,Kibii Foundation,Kibii Foundation,N,2014-03-14
1993,Grand Challenges Canada ,Grand Challenges Canada ,G,2014-03-17
1993,Grand Challenges Canada ,Grand Challenges Canada ,G,2014-03-17
1994,SNV Mali,,N,2014-03-17
1994,SNV Mali,,N,2014-03-17
1995,CEEA,Conseil Eau et Environnement Assistance,C,2014-03-17
1995,CEEA,Conseil Eau et Environnement Assistance,C,2014-03-17
1996,Villa Zapakara Foundation,Villa Zapakara Foundation,N,2014-03-18
1996,Villa Zapakara Foundation,Villa Zapakara Foundation,N,2014-03-18
1997,ETKF,Empower Together Kenya Foundation,N,2014-03-20
1997,ETKF,Empower Together Kenya Foundation,N,2014-03-20
1998,UNICEF Mali,,N,2014-03-20
1998,UNICEF Mali,,N,2014-03-20
1999,Dutch Embassy S-A,Dutch Embassy South Africa,G,2014-03-25
1999,Dutch Embassy S-A,Dutch Embassy South Africa,G,2014-03-25
2000,Twist,Twist Theatre Development Projects,N,2014-03-25
2000,Twist,Twist Theatre Development Projects,N,2014-03-25
2001,ISS Catering,ISS Catering,C,2014-03-25
2001,ISS Catering,ISS Catering,C,2014-03-25
2002,Vrienden van Proven,Vrienden van Proven,N,2014-03-28
2002,Vrienden van Proven,Vrienden van Proven,N,2014-03-28
2004,Waterschap Zuiderzeeland,Waterschap Zuiderzeeland,G,2014-04-03
2004,Waterschap Zuiderzeeland,Waterschap Zuiderzeeland,G,2014-04-03
2005,OWMEB,Oromia Water Mineral and Energy Bureau,G,2014-04-03
2005,OWMEB,Oromia Water Mineral and Energy Bureau,G,2014-04-03
2006,Waterschap Vallei & Eem,Waterschap Vallei & Eem,G,2014-04-03
2006,Waterschap Vallei & Eem,Waterschap Vallei & Eem,G,2014-04-03
2007,ASTU,Adama Science and Technology University,K,2014-04-03
2007,ASTU,Adama Science and Technology University,K,2014-04-03
2008,BTWSSSE,Bishoftu Urban (Town) Water Supply and Sewerage Service Enterprise,G,2014-04-03
2008,BTWSSSE,Bishoftu Urban (Town) Water Supply and Sewerage Service Enterprise,G,2014-04-03
2009,WEB,Water- en Energiebedrijf Bonaire N.V.,G,2014-04-03
2009,WEB,Water- en Energiebedrijf Bonaire N.V.,G,2014-04-03
2010,Al-Ma'mal Foundation,Al-Ma'mal Foundation for Contemporary Art,N,2014-04-09
2010,Al-Ma'mal Foundation,Al-Ma'mal Foundation for Contemporary Art,N,2014-04-09
2011,Van Abbemuseum,Van Abbemuseum,G,2014-04-09
2011,Van Abbemuseum,Van Abbemuseum,G,2014-04-09
2012,Acte SEPT Bamako,Acte SEPT Bamako,N,2014-04-15
2012,Acte SEPT Bamako,Acte SEPT Bamako,N,2014-04-15
2013,EFES Association,EFES Association,N,2014-04-15
2013,EFES Association,EFES Association,N,2014-04-15
2014,Dutch Embassy Mali,Dutch Embassy Mali,G,2014-04-15
2014,Dutch Embassy Mali,Dutch Embassy Mali,G,2014-04-15
2015,Essakane Production,Essakane Production,N,2014-04-15
2015,Essakane Production,Essakane Production,N,2014-04-15
2016,Vatikan Turkiye Buyukelci,Vatikan Turkiye Buyukelciligi Caritas Unitesi,N,2014-04-28
2017,Bataris Formation Center,Bataris Formation Center,N,2014-04-28
2018,CETEC,CETEC,N,2014-04-28
2019,GGEM Micro Finance Servic,GGEM Micro Finance Services Limited,C,2014-04-28
2020,CONCIUDADANIA,CONCIUDADANIA,N,2014-04-28
2021,Mary Joy Development Asso,Mary Joy Development Association - MJATD,N,2014-04-28
2022,Cadecom,Cadecom,C,2014-04-28
2023,CECA,CECA,N,2014-04-28
2025,ASK Traing and Learning P,ASK Traing and Learning Pvt Ltd,N,2014-04-28
2026,Center for International ,Center for International Forestry Research CIFOR,K,2014-04-28
2027,ECAP,ECAP,N,2014-04-28
2028,CEMIRIDE PROJECT,CEMIRIDE PROJECT,N,2014-04-28
2029,Cordaid Kenya D. Risk Red,Cordaid Kenya D. Risk Reduction Program,N,2014-04-28
2031,EKHC,EKHC,N,2014-04-28
2032,Yayasan Pusaka Indonesia,Yayasan Pusaka Indonesia,N,2014-04-28
2033,MADA al-Carmel,MADA al-Carmel,K,2014-04-28
2034,CEHRD,CEHRD,N,2014-04-28
2035,Nekemte Catholic Secretar,Nekemte Catholic Secretariat,G,2014-04-28
2036,Cordaid K&E,Cordaid K&E,N,2014-04-28
2037,Stichting Schoolproject E,Stichting Schoolproject EthiopiÃ«,G,2014-04-28
2038,Stichting Geron,Stichting Geron,N,2014-04-28
2039,Stichting Mitra,Stichting Mitra,G,2014-04-28
2040,Christian Aid Income Acco,Christian Aid Income Account,N,2014-04-28
2042,St. Ecologische Landbouw ,St. Ecologische Landbouw Projecten Ghana ELPG,N,2014-04-28
2043,Stichting SchoolSupport4A,Stichting SchoolSupport4Afghanistan (S4A),N,2014-04-28
2044,Dalia Association Palesti,Dalia Association Palestine,N,2014-04-28
2045,Stichting NamastÃ© India,Stichting NamastÃ© India,N,2014-04-28
2046,Jabalpur Diocese Social S,Jabalpur Diocese Social Service Society (JDSSS),N,2014-04-28
2047,CIDSE,CIDSE,G,2014-04-28
2048,Swadhikar,Swadhikar,N,2014-04-28
2049,Horn of Africa Developmen,Horn of Africa Development Initiative - HODI,N,2014-04-28
2050,AMFIU,AMFIU,N,2014-04-28
2051,Stichting Ghana Haarlem,Stichting Ghana Haarlem,N,2014-04-28
2052,Convergemujeres,Convergemujeres,N,2014-04-28
2053,Wholesale Microfinance Fa,Wholesale Microfinance Facility (Limited) Ghana,C,2014-04-28
2054,Association for Rural and,Association for Rural and Urban Needy,N,2014-04-28
2055,Ecological Christian Orga,Ecological Christian Organisation - ECO - Uganda,N,2014-04-28
2056,Israel Social TV (ISTV),Israel Social TV (ISTV),N,2014-04-28
2057,Isha L'Isha Haifa Feminis,Isha L'Isha Haifa Feminist Center,N,2014-04-28
2058,Stichting Care Karnataka,Stichting Care Karnataka,N,2014-04-28
2059,SURABI,SURABI,N,2014-04-28
2060,Yayasan Trapesia,Yayasan Trapesia,N,2014-04-28
2061,Rural Action Against Hung,Rural Action Against Hunger (RAAH),N,2014-04-28
2062,ProPortion Foundation,ProPortion Foundation,C,2014-04-28
2063,Odisha Forum for Social A,Odisha Forum for Social Action - OROSA,N,2014-04-28
2064,Stichting Dag van Respect,Stichting Dag van Respect,N,2014-04-28
2065,FairPen Foundation,FairPen Foundation,N,2014-04-28
2066,VSF - Belgium,VSF - Belgium,N,2014-04-28
2067,Rural Missionaires of the,Rural Missionaires of the Philippines,N,2014-04-28
2068,SIDA,SIDA,G,2014-04-28
2069,NIMD,NIMD,G,2014-04-28
2070,Khilesh Chaturvedi,Khilesh Chaturvedi,C,2014-04-28
2071,Adventist Health Services,Adventist Health Services,C,2014-04-28
2072,Ethiopian Evangelical Chu,Ethiopian Evangelical Church Mekane Yesus,N,2014-04-28
2073,Rumphi Hospital,Rumphi Hospital,G,2014-04-28
2074,Caritas member(s),Caritas member(s),N,2014-04-28
2075,Environmental Health and ,Environmental Health and Safety Network  - EHSNET,N,2014-04-28
2077,UNICEF RCA,UNICEF RCA,N,2014-04-28
2078,RTENN Petroleum,RTENN Petroleum,N,2014-04-28
2079,Leadership Initiative for,Leadership Initiative for Transformation & Empower,N,2014-04-28
2080,UNIDO,UNIDO,N,2014-04-28
2081,SIDREH,SIDREH,N,2014-04-28
2082,Stichting EFIM Foundation,Stichting EFIM Foundation,N,2014-04-28
2083,Arthacharya/Arthavida,Arthacharya/Arthavida,N,2014-04-28
2084,Waterschap Hollandse Delt,Waterschap Hollandse Delta,N,2014-04-28
2085,Stichting Partnership Fou,Stichting Partnership Foundation,N,2014-04-28
2086,TVET,TVET,G,2014-04-28
2087,MHDR,MHDR,N,2014-04-28
2088,Stichting Byounique,Stichting Byounique,N,2014-04-28
2089,Byounique Trust Malawi,Byounique Trust Malawi,N,2014-04-28
2090,Isis-Women's Internationa,Isis-Women's International Cross Cultural Exchange,N,2014-04-28
2092,Anton Jurgens Fonds,Anton Jurgens Fonds,N,2014-04-28
2094,John D. and Catherine T. ,John D. and Catherine T. MacArthur Foundation,N,2014-04-28
2095,Swiss Agency for Developm,Swiss Agency for Development and Cooperation(SDC),G,2014-04-28
2096,Ambassade de France Ã  La ,Ambassade de France Ã  La Haye,G,2014-04-28
2097,Department for Internatio,Department for International Development  (DFID),G,2014-04-28
2098,St. Maryâ€™s Health Centre,St. Maryâ€™s Health Centre,N,2014-04-28
2099,The Tiruchy Don Bosco Soc,The Tiruchy Don Bosco Society,N,2014-04-28
2100,Forwardzone,Forwardzone,C,2014-04-29
2100,Forwardzone,Forwardzone,C,2014-04-29
2101,SPACE Bangladesh,Society for Peopleâ€™s Actions in Change and Equity Bangladesh,N,2014-05-01
2101,SPACE Bangladesh,Society for Peopleâ€™s Actions in Change and Equity Bangladesh,N,2014-05-01
2102,ADRA Vanuatu,Adventist Development and Relief Agency Vanuatu,N,2014-05-05
2102,ADRA Vanuatu,Adventist Development and Relief Agency Vanuatu,N,2014-05-05
2103,UNICEF Pacific,United Nations Childrenâ€™s Fund - Office for Pacific Island Countries,K,2014-05-08
2103,UNICEF Pacific,United Nations Childrenâ€™s Fund - Office for Pacific Island Countries,K,2014-05-08
2104,Gemeente Gorinchem,Gemeente Gorinchem,G,2014-05-13
2104,Gemeente Gorinchem,Gemeente Gorinchem,G,2014-05-13
2105,NEARCH,New scenarios for a community-involved archaeology,K,2014-05-19
2105,NEARCH,New scenarios for a community-involved archaeology,K,2014-05-19
2106,DFAT,Australian Government Foreign affairs and trade,G,2014-05-20
2106,DFAT,Australian Government Foreign affairs and trade,G,2014-05-20
2107,ADRA Australia,The Adventist Development and Relief Agency,N,2014-05-20
2107,ADRA Australia,The Adventist Development and Relief Agency,N,2014-05-20
2108,ADRA New Zealand,The Adventist Development and Relief Agency (ADRA),N,2014-05-20
2108,ADRA New Zealand,The Adventist Development and Relief Agency (ADRA),N,2014-05-20
2109,MFAT, New Zealand Ministry of Foreign Affairs and Trade,G,2014-05-20
2109,MFAT, New Zealand Ministry of Foreign Affairs and Trade,G,2014-05-20
2110,Zim Zam B.V.,Zim Zam B.V.,C,2014-05-22
2110,Zim Zam B.V.,Zim Zam B.V.,C,2014-05-22
2111,IFC,International Finance Cooporation,N,2014-05-22
2111,IFC,International Finance Cooporation,N,2014-05-22
2112,IDA,International Developmnet Association,N,2014-05-22
2112,IDA,International Developmnet Association,N,2014-05-22
2113,IDA,International Developmnet Association,N,2014-05-22
2113,IDA,International Developmnet Association,N,2014-05-22
2115,TI-Kenya,TRANSPARENCY INTERNATIONAL - KENYA,N,2014-05-22
2115,TI-Kenya,TRANSPARENCY INTERNATIONAL - KENYA,N,2014-05-22
2116,AWF,African Wildlife Foundation,N,2014-05-22
2116,AWF,African Wildlife Foundation,N,2014-05-22
2117,IBRD,International Bank for Reconstruction and Development,C,2014-05-22
2117,IBRD,International Bank for Reconstruction and Development,C,2014-05-22
2118,MIGA,Multilateral Investment Guarantee Agency,C,2014-05-22
2118,MIGA,Multilateral Investment Guarantee Agency,C,2014-05-22
2119,AIM,Amsterdam Initiative against Malnutrition,N,2014-05-23
2119,AIM,Amsterdam Initiative against Malnutrition,N,2014-05-23
2120,Festival sur le Niger,Fondation Festival sur le Niger,N,2014-05-27
2120,Festival sur le Niger,Fondation Festival sur le Niger,N,2014-05-27
2121,GNWP,Ghana Netherlands WASH Programme,C,2014-05-28
2121,GNWP,Ghana Netherlands WASH Programme,C,2014-05-28
2122,UASD,UnitÃ© d'archÃ©ologie de la ville de Saint-Denis,K,2014-05-28
2122,UASD,UnitÃ© d'archÃ©ologie de la ville de Saint-Denis,K,2014-05-28
2123,CHS/UGOT,Department of Historical Studies - University of Gothenburg,K,2014-05-28
2123,CHS/UGOT,Department of Historical Studies - University of Gothenburg,K,2014-05-28
2124,104,Le CENTQUATRE-PARIS,K,2014-05-28
2124,104,Le CENTQUATRE-PARIS,K,2014-05-28
2125,Archaeology Data Service,The Archaeology Data Service,K,2014-05-28
2125,Archaeology Data Service,The Archaeology Data Service,K,2014-05-28
2126,AMU,Instytut Prahistorii - Uniwersytet im. Adama Mickiewicza w Poznaniu,K,2014-05-28
2126,AMU,Instytut Prahistorii - Uniwersytet im. Adama Mickiewicza w Poznaniu,K,2014-05-28
2127,AUth,The Department of Archaeology - Aristotle University of Thessaloniki ,K,2014-05-28
2127,AUth,The Department of Archaeology - Aristotle University of Thessaloniki ,K,2014-05-28
2128,Culture Lab,Culture Lab,C,2014-05-28
2128,Culture Lab,Culture Lab,C,2014-05-28
2129,DAI,Deutsches ArchÃ¤ologisches Institut,K,2014-05-28
2129,DAI,Deutsches ArchÃ¤ologisches Institut,K,2014-05-28
2130,IBC,"Istituto per i beni artistici, culturali, naturali della regione Emilia-Rom",G,2014-05-28
2130,IBC,"Istituto per i beni artistici, culturali, naturali della regione Emilia-Rom",G,2014-05-28
2131,Incipit - CSIC,Instituto de Ciencias del Patrimonio,K,2014-05-28
2131,Incipit - CSIC,Instituto de Ciencias del Patrimonio,K,2014-05-28
2132,Inrap,Institut national de recherches archÃ©ologiques prÃ©ventives,K,2014-05-28
2132,Inrap,Institut national de recherches archÃ©ologiques prÃ©ventives,K,2014-05-28
2133,Jan van Eyck academie,Jan van Eyck academie,K,2014-05-28
2133,Jan van Eyck academie,Jan van Eyck academie,K,2014-05-28
2134,GNWP / TA,Ghana Netherlands WASH Programme,C,2014-06-02
2134,GNWP / TA,Ghana Netherlands WASH Programme,C,2014-06-02
2135,CIE,Center for International Heritage Activities,K,2014-06-03
2135,CIE,Center for International Heritage Activities,K,2014-06-03
2136,Aquaquest,Aquaquest,C,2014-06-11
2136,Aquaquest,Aquaquest,C,2014-06-11
2137,ARCADIS,ARCADIS,C,2014-06-11
2137,ARCADIS,ARCADIS,C,2014-06-11
2138,We Consult Mozambique,We Consult Mozambique,C,2014-06-11
2138,We Consult Mozambique,We Consult Mozambique,C,2014-06-11
2139,Solidaridad,Solidaridad,N,2014-06-11
2139,Solidaridad,Solidaridad,N,2014-06-11
2140,Universiteit Twente - ITC,Universiteit Twente - ITC,K,2014-06-11
2140,Universiteit Twente - ITC,Universiteit Twente - ITC,K,2014-06-11
2141,Adolfo Miguel Martins,Adolfo Miguel Borges Pinheiro da Silveira Martins,K,2014-06-16
2141,Adolfo Miguel Martins,Adolfo Miguel Borges Pinheiro da Silveira Martins,K,2014-06-16
2142,UOFX,Institute of Archaeology - University of Oxford,K,2014-06-16
2142,UOFX,Institute of Archaeology - University of Oxford,K,2014-06-16
2143,Stichting Chance to Dance,Chance to Dance,N,2014-06-30
2143,Stichting Chance to Dance,Chance to Dance,N,2014-06-30
2144,Dutch Embassy Indonesia,"Embassy of the Kingdom of the Netherlands in Jakarta, Indonesia",G,2014-06-30
2144,Dutch Embassy Indonesia,"Embassy of the Kingdom of the Netherlands in Jakarta, Indonesia",G,2014-06-30
2145,SCEZ,Stichting Cultureel Erfgoed Zeeland,G,2014-07-01
2145,SCEZ,Stichting Cultureel Erfgoed Zeeland,G,2014-07-01
2146,Dutch Embassy Egypt,"Embassy of the Kingdom of the Netherlands in Cairo, Egypt",G,2014-07-01
2146,Dutch Embassy Egypt,"Embassy of the Kingdom of the Netherlands in Cairo, Egypt",G,2014-07-01
2147,Cimatheque,Cimatheque - Alternative Film Centre,C,2014-07-01
2147,Cimatheque,Cimatheque - Alternative Film Centre,C,2014-07-01
2148,Nat. Museum Afghanistan,National Museum of Afghanistan,G,2014-07-01
2148,Nat. Museum Afghanistan,National Museum of Afghanistan,G,2014-07-01
2149,Townhouse Gallery,Townhouse Gallery,K,2014-07-01
2149,Townhouse Gallery,Townhouse Gallery,K,2014-07-01
2150,WvW 2015,Wandelen voor Water 2015,N,2014-07-07
2150,WvW 2015,Wandelen voor Water 2015,N,2014-07-07
2151,Walking for Water 2015,Walking for Water International 2015,N,2014-07-07
2151,Walking for Water 2015,Walking for Water International 2015,N,2014-07-07
2152,TFK,Interprofession Table FiliÃ¨re KaritÃ© ,N,2014-07-14
2152,TFK,Interprofession Table FiliÃ¨re KaritÃ© ,N,2014-07-14
2153,GPN,Geo Professionals Nederland,C,2014-07-15
2153,GPN,Geo Professionals Nederland,C,2014-07-15
2154,Mergor in Mosam,Mergor in Mosam,K,2014-07-15
2154,Mergor in Mosam,Mergor in Mosam,K,2014-07-15
2155,WIMA-AWN,Werkgroep Archeologische Meettechnieken voor Archeologie,K,2014-07-15
2155,WIMA-AWN,Werkgroep Archeologische Meettechnieken voor Archeologie,K,2014-07-15
2156,Welthungerhilfe,Welthungerhilfe,N,2014-07-18
2156,Welthungerhilfe,Welthungerhilfe,N,2014-07-18
2157,HELVETAS Nepal,HELVETAS Nepal,N,2014-07-21
2157,HELVETAS Nepal,HELVETAS Nepal,N,2014-07-21
2158,Intercooperation Pakistan,Intercooperation Pakistan,N,2014-07-21
2158,Intercooperation Pakistan,Intercooperation Pakistan,N,2014-07-21
2159,Asasah,Asasah,N,2014-07-21
2159,Asasah,Asasah,N,2014-07-21
2160,Nirdhan Utthan Bank Ltd,Nirdhan Utthan Bank Limited,C,2014-07-21
2160,Nirdhan Utthan Bank Ltd,Nirdhan Utthan Bank Limited,C,2014-07-21
2161,ACP EU Water Facility,"African,Caribbean & Pacific Group of States - European Union Water Facility",G,2014-07-21
2161,ACP EU Water Facility,"African,Caribbean & Pacific Group of States - European Union Water Facility",G,2014-07-21
2162,APWO,Association of Private Water Operators,C,2014-07-21
2162,APWO,Association of Private Water Operators,C,2014-07-21
2163,MWE, Ministry of Water and Environment Uganda,G,2014-07-21
2163,MWE, Ministry of Water and Environment Uganda,G,2014-07-21
2164,nUws,nUws,N,2014-07-21
2164,nUws,nUws,N,2014-07-21
2165,WSDF-N,Water and Sanitation Development Facility,G,2014-07-21
2165,WSDF-N,Water and Sanitation Development Facility,G,2014-07-21
2166,WWF Indonesia,WWF Indonesia,N,2014-07-24
2166,WWF Indonesia,WWF Indonesia,N,2014-07-24
2167,ICMC ZWITSERLAND,ICMC ZWITSERLAND,N,2014-07-24
2168,ASEDE,ASEDE,N,2014-07-24
2169,Stichting Oikos,Stichting Oikos,N,2014-07-24
2170,CTF,CTF,N,2014-07-24
2171,FONDESURCO,FONDESURCO,N,2014-07-24
2172,Merti Integrated Developm,Merti Integrated Development Programme (MIDP),N,2014-07-24
2173,Blind People's Associatio,Blind People's Association of India BPA,N,2014-07-24
2174,ADPC,ADPC,K,2014-07-24
2175,CARITAS SRBIJE I CRNE GOR,CARITAS SRBIJE I CRNE GORRE,N,2014-07-24
2176,St. Geef de kinderen van ,St. Geef de kinderen van Mpongwe een toekomst,N,2014-07-24
2177,Stichting Shared Vision,Stichting Shared Vision,N,2014-07-24
2178,Cordaid Sector Programma ,Cordaid Sector Programma NL,N,2014-07-24
2179,Foundation Give the child,Foundation Give the children of Mpongwe a future,N,2014-07-24
2180,Ayani BV,Ayani BV,N,2014-07-24
2181,Luxembourg,Luxembourg,N,2014-07-24
2182,CIFA Ethiopia,CIFA Ethiopia,N,2014-07-24
2183,Undugu Vriendenkring Nede,Undugu Vriendenkring Nederland,N,2014-07-24
2184,Astrid Uganda Foundation,Astrid Uganda Foundation,N,2014-07-24
2185,SSS - Cordaid Scholarschi,SSS - Cordaid Scholarschip,N,2014-07-24
2186,Acoke Rural Development I,Acoke Rural Development Initiatives,N,2014-07-24
2187,Dire Dawa Astedader Mahib,Dire Dawa Astedader Mahiberesebe Mere Ye-Adega sig,N,2014-07-24
2188,World Hope International,World Hope International,N,2014-07-24
2189,Shared Vision Foundation,Shared Vision Foundation,N,2014-07-24
2190,Synergie des Femmes SPR,Synergie des Femmes SPR,N,2014-07-24
2191,PREGESCO,PREGESCO,N,2014-07-24
2192,Agentschap NL,Agentschap NL,G,2014-07-24
2193,Affordable Housing Insitu,Affordable Housing Insitute,N,2014-07-24
2194,Stichting Microjustice4Al,Stichting Microjustice4All,N,2014-07-24
2195,Microjusticia Bolivia,Microjusticia Bolivia,N,2014-07-24
2196,Fundacion Paz-Holandesa,Fundacion Paz-Holandesa,N,2014-07-24
2197,Asociacion PAZ-Holandesa,Asociacion PAZ-Holandesa,N,2014-07-24
2198,Yayasan Bina Tani Sejahte,Yayasan Bina Tani Sejahtera,N,2014-07-24
2199,Informal South Pty Ltd,Informal South Pty Ltd,C,2014-07-24
2200,Musoni,Musoni,C,2014-07-24
2201,Stichting Dokter Harrie v,Stichting Dokter Harrie van den Brekel,N,2014-07-24
2202,Children's Fund of Malawi,Children's Fund of Malawi,N,2014-07-24
2203,USAID,USAID,N,2014-07-24
2204,Health Poverty Action,Health Poverty Action,N,2014-07-24
2205,Caritas Senegal,Caritas Senegal,N,2014-07-24
2206,Caritas Tajikistan,Caritas Tajikistan,N,2014-07-24
2207,Christian Community Devel,Christian Community Development Programme (CCDP),N,2014-07-24
2208,Caritas Bishop's Conferen,Caritas Bishop's Conference Bosnia and Herzegovina,N,2014-07-24
2209,HELP Business Development,HELP Business Development and Advisory Services,N,2014-07-24
2210,The Centre for Alternativ,The Centre for Alternative Dispute Resolution CADR,N,2014-07-24
2211,Stichting Bisschoppelijke,Stichting Bisschoppelijke Vastenaktie Nederland,N,2014-07-24
2212,Cardno Emerging Markets,Cardno Emerging Markets (Australia) Pty Ltd. ,C,2014-07-24
2212,Cardno Emerging Markets,Cardno Emerging Markets (Australia) Pty Ltd. ,C,2014-07-24
2213,FXB-India Suraksha,FXB-India Suraksha,N,2014-07-24
2213,FXB-India Suraksha,FXB-India Suraksha,N,2014-07-24
2214,St. Iberius N. S.,St. Iberius National School,K,2014-08-01
2214,St. Iberius N. S.,St. Iberius National School,K,2014-08-01
2216,PRA Bangladesh,PRA Promoting Society â€“ Bangladesh,N,2014-08-01
2216,PRA Bangladesh,PRA Promoting Society â€“ Bangladesh,N,2014-08-01
