id,proj_title,currency,value,update_count,publishing_status,status,funded,Organisation,created_at
330,Waterproject 2012,EUR,"217,575.00",8,published,Active,"217,575.00",43,2011-12-02
332,Banda Kyandazza Water System,EUR,"44,000.00",5,published,Completed,"43,999.82",510,2011-12-05
333,"Clean water project, Malawi ",EUR,"3,507.04",1,published,Completed,"3,507.17",110,2011-12-05
335,Making cities sustainable ,USD,"1,000,300.00",54,published,Completed,"1,000,300.00",428,2011-12-12
336,Mother and Child care through ICT approach,EUR,"148,800.00",16,published,Active,"148,800.00",273,2011-12-13
337,Improving access and quality of HBC and ART ,EUR,"74,000.00",8,published,Active,"74,000.00",294,2011-12-13
338,TESO Integrated Rural Education Project ,EUR,"101,597.00",37,published,Active,"101,597.15",666,2011-12-19
339,TIC en el desarrollo de una EIB y Productiva,EUR,"42,000.00",7,published,Active,"42,000.00",34,2011-12-20
340,Water training centre in Malawi,EUR,"252,900.00",12,published,H,"115,615.87",498,2011-12-20
341,Strengthen ICT capacity for Mangochi Diocese,EUR,"32,500.00",0,published,Active,"32,500.00",34,2011-12-22
342,WATSAN & FOOD for 3 villages Mozambique,EUR,"34,936.00",4,published,Active,"34,936.28",502,2011-12-23
343,Improving home based care in Chikwawa    ,EUR,"32,500.00",4,published,Active,"32,500.00",294,2011-12-27
344,Warning of tuberculosis ,EUR,"38,000.00",1,published,Active,"38,000.00",503,2012-01-02
346,Improving access to health care in Cameroon,EUR,"243,933.00",0,published,Completed,"243,933.00",517,2012-01-02
347,Aqua Sana Corpore Sanum 2,EUR,"216,732.00",1,published,Active,"216,732.00",511,2012-01-03
348,Electronic medical records and HMIS project,EUR,"139,036.36",0,published,Completed,"139,036.00",34,2012-01-04
350,Sustainable Sanitation systems in communities,EUR,"62,006.78",8,published,Active,"62,006.78",275,2012-01-16
351,Cost effective means of financing WASH ,EUR,"134,200.00",32,published,Active,"185,000.00",275,2012-01-16
352,Renforcement des capacitÃ©s des acteurs ,EUR,"164,500.00",26,published,Active,"164,500.00",536,2012-01-16
353,Effective teaching-learning processes by ICT,EUR,"60,035.00",26,published,Active,"60,035.00",319,2012-01-19
354,ITELE for ICT,EUR,"39,568.00",11,published,Active,"39,568.00",319,2012-01-19
355,Improving Learning Outcomes through ICT,EUR,"36,090.00",3,published,Active,"36,090.00",1665,2012-01-19
356,School leadership and governance project,EUR,"15,000.00",7,published,Active,"15,000.00",34,2012-01-19
357,Strengthening a literate society,EUR,"60,871.00",23,published,Active,"60,871.00",535,2012-01-20
360,WASH Facilities at Kajiado Schools,EUR,"38,851.00",2,published,Active,"38,851.00",543,2012-01-24
361,Improving Communal Health Through WASH,EUR,"66,139.00",7,published,Active,"66,139.00",546,2012-01-24
362,Water en Sanitatie Dessa Scholen 2012-2015,EUR,"124,440.00",0,published,Active,"57,311.00",185,2012-01-24
363,Facilitating FED value chain development,EUR,"100,500.00",12,published,Active,"100,500.00",544,2012-01-24
364,WASH in Gorkha and Baglung,EUR,"450,000.00",10,published,Active,"450,000.00",518,2012-01-25
365,Mzuzu Diocese C4C ICT project,EUR,"32,500.00",8,published,Completed,"32,500.00",34,2012-01-25
366,WASH Sustainability through Women Led MFI,EUR,"231,375.00",21,published,Active,"231,375.00",13,2012-01-25
367,"SWASH in Birendranagar, Surkhet",EUR,"208,490.00",44,published,Active,"208,490.00",13,2012-01-25
368,Crop Price Information for Bolivian Farmers,EUR,"12,000.00",0,published,H,0.00,456,2012-01-25
369,Yao Paukou,USD,350.00,0,published,Active,350.10,846,2012-01-26
370,N'Dri Koffi Erneste,USD,400.00,0,published,Active,399.77,538,2012-01-26
371,Kan Victor Yao,USD,350.00,0,published,Active,350.36,538,2012-01-26
372,Kanga Marcellin Kouadio,USD,350.00,0,published,Active,350.16,846,2012-01-26
373,Kouassi Louis Konan,USD,350.00,0,published,Active,350.06,538,2012-01-26
374,Yao Emile Koffi,USD,350.00,1,published,Active,350.25,540,2012-01-26
375,N'Goran Simon Boni ,USD,350.00,0,published,Active,349.58,846,2012-01-26
376,Souleymane Daouda,USD,350.00,0,published,Active,350.15,538,2012-01-26
377,Yao Paul N'Guessan ,USD,875.00,1,published,Active,882.90,539,2012-01-26
378,N'Goran Michel Kra ,USD,400.00,0,published,Active,400.46,538,2012-01-26
379,KouamÃ© Maurice N'Guessan ,USD,350.00,0,published,Active,349.77,540,2012-01-26
380,Kouadio Brou,USD,350.00,0,published,Active,350.13,846,2012-01-26
381,N'Guessan Bertin Konan,USD,350.00,0,published,Active,349.62,538,2012-01-26
382,Yao Mathurin Kouame,USD,700.00,1,published,Active,699.77,539,2012-01-26
384,Health Advocacy Project,EUR,"250,000.00",1,published,Active,"250,000.00",421,2012-01-26
385,ACDEP ICTs in Healthcare Delivery ,EUR,"118,381.00",13,published,Active,"118,381.00",273,2012-01-26
386,Scaling-up using CLTS in Kenya,EUR,"950,000.00",3,published,Active,"950,000.00",95,2012-01-27
387,Upscaling sanitation with community credit,EUR,"109,207.00",5,published,Active,"109,207.00",275,2012-01-27
388,"WASH Alliance project, AMREF in Ethiopia ",EUR,"1,245,000.00",3,published,Active,"1,245,000.00",275,2012-01-27
389,Rwenzori WASH Alliance Program,EUR,"536,128.00",4,published,Active,"536,128.00",559,2012-01-27
390,Traditional and Modern ICT for Samburu,EUR,"28,666.00",1,published,Active,"28,666.00",272,2012-01-30
391,WatSan voorzieningen voor kinderen in Nepal,EUR,"27,937.00",6,published,Completed,"27,951.42",562,2012-01-30
392,GLOW-Guided learning on Water and Sanitation,EUR,"40,660.00",13,published,Completed,0.00,35,2012-01-30
393,Dawa Eresa Subsurface and Sand Dam project,EUR,"37,746.00",1,published,Active,"37,746.00",730,2012-01-30
394,Introducing 3R in impact area of DWA,EUR,"40,660.00",3,published,Completed,0.00,464,2012-01-30
395,"Schoon drinkwater, geen gezeik!",EUR,"600,000.00",4,published,Active,"600,023.82",207,2012-01-31
396,Integration of ICT on Value Chain,EUR,"95,410.00",5,published,Active,"95,410.00",272,2012-01-31
397,Eau HygiÃ¨ne et Assainissement ,EUR,"9,640.76",3,published,Active,"9,640.64",405,2012-02-01
398,Rainwater Harvesting Capacity Center,EUR,"55,201.00",7,published,Completed,0.00,730,2012-02-01
399,Fair economic development,EUR,"137,737.00",1,published,Active,"137,737.00",570,2012-02-01
400,Servicios y comercializaciÃ³n con uso de TICs,EUR,"126,185.00",7,published,Active,"126,185.00",572,2012-02-02
401,"Eau, hygiÃ¨ne et assainissement",EUR,"23,000.00",1,published,Active,"23,000.00",597,2012-02-03
402,Integration of ICT in vocational courses,EUR,"60,904.00",7,published,Active,"60,904.00",319,2012-02-03
403,Institutional Strengthening of SearNet,EUR,"47,485.00",1,published,Completed,0.00,464,2012-02-06
404,Feasibility Study for Rainwater Harvesting,EUR,"22,000.00",1,published,Completed,0.00,35,2012-02-06
405,Sistema de InformaciÃ³n y ComunicaciÃ³n  ,EUR,"61,500.00",22,published,Active,"61,500.00",578,2012-02-06
406,Reduction of maternal mortality through ICT,EUR,"137,000.00",7,published,Active,"137,000.00",583,2012-02-07
408,Desarrollo econÃ³mico y TICs,EUR,"104,499.99",2,published,Active,"104,500.00",405,2012-02-07
409,Microfinanzas y TICs I,EUR,"115,008.25",6,published,Active,"116,008.00",34,2012-02-09
410,Training Zambia's next generation of teachers,EUR,"75,000.00",0,published,Active,"75,000.00",34,2012-02-10
411,CareerLink,EUR,"5,000.00",0,published,Active,"5,000.00",272,2012-02-15
412,JÃ³venes promueven Ecoferias con uso de TICs,EUR,"126,500.00",2,published,Active,"126,500.00",592,2012-02-16
413,"Eau, hygiÃ¨ne et assainissement - AED",EUR,"12,355.00",2,published,Active,"12,355.00",405,2012-02-16
414,The Education Support Network,EUR,"20,000.00",33,published,Active,"20,000.00",594,2012-02-17
415,Verbetering van WASH in 10 Maasai dorpen,EUR,"835,991.00",4,published,H,"577,089.15",444,2012-02-17
416,School-to-school coaching in Zambia,EUR,"140,570.00",54,published,Active,"140,570.00",598,2012-02-17
417,Enhacing youth employment opportunities ,EUR,"15,000.00",3,published,Active,"15,000.00",294,2012-02-18
418,Creating job opportunities for Zambia's youth,EUR,"25,000.00",2,published,Active,"25,000.00",148,2012-02-18
420,Technology in Distance Education in Zambia,EUR,"15,000.00",7,published,Active,"15,000.00",34,2012-02-21
421,WASH project in Southern Ethiopia,EUR,"49,775.00",1,published,Completed,"49,775.00",601,2012-02-21
422,Young people making viable career choices ,EUR,"10,000.00",2,published,Active,"10,000.00",34,2012-02-21
423,Farmer Entrepreneurship,EUR,"105,000.00",1,published,Active,"105,000.00",34,2012-02-23
425,ICT Capacity Building for HOMENET,EUR,"38,318.00",0,published,H,0.00,503,2012-02-28
426,Inclusion for deaf people in Colombia trough ,EUR,"38,147.00",0,published,H,26.00,607,2012-02-28
427,Scale up of Sustainable Water Access,EUR,"2,048,730.00",4,published,H,"1,349,779.00",43,2012-02-29
428,1 slum 100 computers Project,EUR,"35,541.00",1,published,H,0.00,609,2012-03-01
431,N'ZuÃ© Yao,USD,500.00,0,published,Active,499.70,538,2012-03-09
432,"SKB, cibles et productrices d'informations ",EUR,"63,506.08",31,published,Active,"63,506.24",328,2012-03-12
433,@mkoullel,EUR,"12,604.00",16,published,Active,"12,604.00",272,2012-03-14
434,Dispositif d'information JÃ¨kawili ka dunkafa ,EUR,"100,043.00",2,published,Active,"100,043.00",34,2012-03-14
435,PROVIA ASACOM,EUR,"21,162.22",11,published,Active,"25,195.00",369,2012-03-14
436,Voix des Femmes ,EUR,"66,756.77",14,published,Active,"66,757.00",294,2012-03-19
437,Building the Ethiopian WASH Alliance,EUR,"29,546.00",4,published,Active,"29,546.00",625,2012-03-26
438,AccÃ¨s Ã  l'infor pr la Prod Agric et au marchÃ©,EUR,"143,228.14",2,published,Active,"143,228.14",34,2012-03-26
439,Environmental Sustinability pilot in Rwambu,EUR,"71,468.37",3,published,Completed,0.00,464,2012-03-26
440,Raising awareness on rainwater harvesting,EUR,"14,232.00",9,published,Completed,0.00,35,2012-03-26
441,"Projet de collecte d'eau de pluie, Koulikoro",EUR,"29,667.00",0,published,Completed,0.00,35,2012-03-26
443,Projet collecte d'eau de pluie Ã  Bandiagara,EUR,"20,317.00",0,published,Completed,0.00,630,2012-03-26
444,CECEP Mali,EUR,"910,490.00",4,published,Completed,0.00,2286,2012-03-26
445,Projet de collecte d' eau de pluie Ã  Sikasso,EUR,"87,192.00",4,published,Completed,0.00,464,2012-03-27
446,Etude technique dâ€™avant-projet,EUR,"18,400.00",1,published,Completed,0.00,633,2012-03-27
447,E-mainstreaming for DWA Mali,EUR,"33,624.00",3,published,Completed,0.00,474,2012-03-27
448,EducaciÃ³n en comunidades rurales de Cusco,EUR,"100,850.00",4,published,Active,"100,850.00",34,2012-03-27
449,FormaciÃ³n Docente EIB con TIC,EUR,"36,388.74",11,published,Active,"83,085.00",635,2012-03-27
450,TIC en el proceso de enseÃ±anza-aprendizaje,EUR,"236,513.45",7,published,Active,"236,513.00",319,2012-03-27
451,Northern Uganda WASH Alliance Project,EUR,"1,323,000.00",2,published,Active,"1,323,000.00",95,2012-03-28
453,Training of WorldCoaches,EUR,"2,614.00",24,published,Active,"2,613.70",53,2012-03-29
455,Bike4School Kenia and Uganda,EUR,"124,259.00",1,published,Archived,"41,420.00",106,2012-03-29
456,Partnership in WASH services delivery   ,EUR,"27,798.00",24,published,Active,"27,798.00",275,2012-04-02
457,6T project: Water tanks for Nakuru,EUR,"45,000.00",2,published,Active,"45,000.00",43,2012-04-03
458,Safe drinking water for rural Thai children,EUR,"4,500.00",1,published,Completed,"4,500.07",91,2012-04-03
459,Upscaling CLTS for Healthy Communities ,EUR,"30,457.00",5,published,Active,"37,749.00",521,2012-04-04
460,Archaeological Capacity Building in Malawi,EUR,"18,275.00",9,published,H,"10,282.01",622,2012-04-10
461,Youth entrepreneurship & job creation Zambia,EUR,"6,061.00",6,published,H,"2,613.70",53,2012-04-12
462,Northern Region WASH Programme ,EUR,"604,331.82",23,published,Active,"604,332.00",275,2012-04-12
464,Dutch WASH Alliance in Hararghe & Dire Dawa ,EUR,"93,141.00",5,published,Active,"93,141.00",405,2012-04-16
465,Manhood Community & Schools Heritage Project,EUR,"15,000.00",4,published,H,"4,000.00",360,2012-04-17
466,Smartboards and tablets for Zambian children,EUR,"6,000.00",12,published,H,"2,613.70",53,2012-04-19
467,Community Water and Sanitation Project,EUR,"132,289.00",0,published,H,"65,604.57",1151,2012-04-24
468,PHAST project,EUR,"456,000.00",3,published,Active,"136,227.00",557,2012-04-24
469,Implementing an IWRM process in Mashuru,EUR,"56,459.00",1,published,Active,"56,459.00",8,2012-04-25
471,Building the Ghana WASH Alliance,EUR,"52,066.32",1,published,Active,"52,066.66",275,2012-04-26
472,ICT FOR EDUCATIONAL DEVELOPMENT (ICT-FED),EUR,"65,930.00",12,published,Active,"65,930.00",319,2012-05-02
473,Project Water4Tomorrow,EUR,"39,000.00",2,published,H,"26,000.00",663,2012-05-09
474,Health & Sanitation project,EUR,"497,997.00",4,published,Active,"497,997.00",480,2012-05-10
475,Health Village: WASH Monitoring Perspective,EUR,"111,591.00",267,published,Active,"111,591.00",479,2012-05-10
476,Ensure access to safe water and sanitation,EUR,"588,246.00",57,published,Completed,"588,246.00",476,2012-05-10
477,Creating an enabling environment for WASH,EUR,"230,717.00",15,published,Active,"230,717.00",481,2012-05-10
479,Building the Kenya WASH Alliance,EUR,"22,035.00",7,published,Active,"22,035.00",670,2012-05-16
480,Protect and Respect,EUR,"262,868.00",3,published,Active,"50,000.00",273,2012-05-16
483,Identidad y capacidades comunicativas,EUR,"207,283.79",6,published,Active,"207,283.50",168,2012-05-19
484,Establishing production center for GNC,EUR,"104,825.00",0,published,H,"87,100.00",672,2012-05-22
485,Mainstreaming ICT in EDucation in Nkwanta,EUR,"44,860.00",16,published,Active,"44,860.00",319,2012-05-24
487,"Knowledge Management and Learning, Uganda WA",EUR,"90,000.00",3,published,Active,"90,000.00",638,2012-05-29
488,Community-based WASH Project in Nepal,EUR,"60,854.00",4,published,Active,"61,000.00",405,2012-05-29
489,Water for Life project in Ethiopia,EUR,"82,000.00",0,published,Active,"82,000.00",678,2012-05-29
490,Integrated WASH project for Acholi Sub region,EUR,"115,000.00",20,published,Active,"115,000.00",405,2012-05-30
494,Kajiado WASH Programm,EUR,"70,000.00",2,published,Active,"79,000.00",413,2012-06-12
495,Sustainable progress in WASH,EUR,"584,000.00",15,published,Active,"226,893.00",20,2012-06-12
496,Community Health Programme N-W Bangladesh,EUR,"889,794.00",0,published,Completed,"889,794.00",693,2012-06-13
497,Communication Knowledge Management Initiative,EUR,"16,000.00",4,published,Active,"16,000.00",405,2012-06-13
498,Beautiful Cetinje,EUR,"3,600,000.00",6,published,H,"790,009.50",696,2012-06-15
499,Workplace based SMS quiz for health education,EUR,"8,000.00",0,published,Completed,"8,000.00",294,2012-06-18
500,SMS to raise HIV/AIDS awareness among youth,EUR,"21,242.32",0,published,Active,"21,242.32",294,2012-06-18
501,SMS for reproductive health in Ghana,EUR,"32,539.00",0,published,Active,"32,539.00",747,2012-06-18
502,SMS for reproductive health in Kenya,EUR,"52,861.00",0,published,Active,"52,861.00",294,2012-06-18
506,SMS to improve HIV treatment adherence,EUR,"62,994.86",0,published,Completed,"62,994.87",217,2012-06-18
507,Engaging constituents with mobile polls,EUR,"32,300.00",0,published,Completed,"32,300.00",750,2012-06-18
508,Increasing uptake of HIV treatment using SMS,EUR,"14,000.00",0,published,Completed,"14,000.00",294,2012-06-19
509,Mobile multiple choice quiz for better health,EUR,"12,214.06",0,published,Completed,"12,214.07",294,2012-06-19
511,SMS for reproductive health in Tanzania,EUR,"15,459.00",0,published,Active,"15,458.99",294,2012-06-19
512,SMS to improve uptake of male circumcision,EUR,"6,966.54",0,published,Active,"6,966.53",294,2012-06-19
513,Data gathering among blood donors through SMS,EUR,"32,525.52",0,published,Active,"32,525.50",753,2012-06-19
514,SMS-based questionnaire for behavioral change,EUR,"7,806.57",0,published,Completed,"7,806.57",294,2012-06-19
515,Data collection to strengthen public health,EUR,"89,000.00",0,published,Active,"89,000.00",754,2012-06-19
516,SMS quiz for awareness on Malaria & HIV/AIDS,EUR,"7,500.00",0,published,Completed,"7,500.00",294,2012-06-19
517,Improving TB treatment adherence using SMS,EUR,"5,414.00",0,published,Completed,"5,414.00",764,2012-06-19
518,Workplace based messaging for HIV prevention,EUR,"32,271.13",0,published,Completed,"32,271.13",294,2012-06-19
519,SMS for better maternal and child service ,EUR,"10,000.00",0,published,Completed,"10,000.00",274,2012-06-19
520,Monitoring of public services through SMS,EUR,"90,000.00",0,published,Active,"90,000.00",294,2012-06-19
521,SMS to enhance budget accountability,EUR,"110,000.00",0,published,Completed,"110,000.00",294,2012-06-19
522,Qirui Children's Rehabilitation Center,USD,"5,000.00",2,published,Completed,"5,000.00",52,2012-06-20
523,Shunyi Sun's Children's Village,USD,"5,000.00",1,published,Completed,"5,000.00",124,2012-06-20
524,Clean Water for Children with Disabilities,USD,"25,000.00",1,published,Completed,"25,000.00",124,2012-06-20
525,UN Aral Sea Programme,EUR,"3,840,449.82",110,published,Active,"3,840,449.82",717,2012-06-20
526,Loita Maasai 4 Change,EUR,"89,162.00",10,published,Active,"89,162.00",34,2012-06-20
528,Low-Emission Development Path,USD,"1,050,500.00",60,published,H,"950,500.00",428,2012-06-22
529,Water Sanitation and Hygiene Project,EUR,"61,000.00",1,published,H,"36,508.82",405,2012-06-25
530,SMS polls to collect data on public opinion,EUR,"2,272.00",0,published,Completed,"2,272.00",294,2012-06-25
532,SMS & IVR to improve family planning services,EUR,"41,599.63",0,published,Completed,"41,599.63",294,2012-06-25
533,Support on WASH of communities in Miyo woreda,EUR,"74,562.00",0,published,Completed,0.00,614,2012-06-25
534,Reinforce les capacitÃ©s des acteurs communaux,EUR,"94,205.00",0,published,Active,"94,205.00",275,2012-06-25
